external_commit,external_file,external_line,external_address,external_symbol,explicit_size,base_pdata_size,candidate_kind,candidate_addresses,reciprocal_unique_candidate,candidate_registered,status,confidence,action
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,32956,0x82B4DCB8,ProcessAndBoundsCheckCall_82B4DCB8,,0x00000074,raw-exact,0x82B53358,0x82B53358,0x82B53358,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,32962,0x82B4DD70,ComputeFieldDifference_82B4DD70,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,43871,0x82B4DD80,ProcessAndProcessAndProcess1697_82B4DD80,,0x00000040,raw-exact,0x82677CA0,0x82677CA0,0x82677CA0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36585,0x82B4DF08,ProcessAndAllocateAndProcess11_82B4DF08,,0x0000007C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,45535,0x82B4E098,ProcessAndProcessAndProcess2113_82B4E098,,0x000001A4,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36589,0x82B4E240,ProcessAndFindAndProcess3_82B4E240,,0x000002C8,branch-normalized,0x82B538A0,0x82B538A0,0x82B538A0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36593,0x82B4E508,ProcessAndTimebaseAndProcess2_82B4E508,,0x00000200,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,30937,0x82B4E708,ProcessAndQueryAllocate_82B4E708,,0x00000374,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36597,0x82B4EA80,ProcessAndFindAndProcess4_82B4EA80,,0x00000050,branch-normalized,0x82171698;0x8217A660;0x8217A6B0;0x8228BBF0;0x822975A8;0x82312EF8;0x82313178;0x82318CA8;0x8231A748;0x8231A9A8;0x8231BE28;0x8231C098;0x82327018;0x82354310;0x82356A30;0x82363410;0x82371380;0x82377E10;0x82378020;0x823783B8;0x82388DC0;0x82389610;0x8238B420;0x823A44D0;0x823B39E8;0x823D9848;0x823E0098;0x823E0410;0x823F22E0;0x82402D80;0x82409CA0;0x8240E710;0x8241BF70;0x82435110;0x82445D68;0x824498E0;0x8244D5A0;0x82450790;0x82453E48;0x82468D70;0x824833F0;0x82493030;0x824A9050;0x824B53A8;0x824BDE90;0x824D5938;0x824F8E18;0x82546F80;0x8254C1F8;0x8255AF18;0x82562378;0x82562B88;0x82562F50;0x8257A088;0x8257C4B0;0x8257C988;0x82580470;0x8258D5A8;0x825969B0;0x825AD518;0x825B3918;0x825B3A18;0x825B4118;0x825DC920;0x8260F2B0;0x826300E0;0x82630670;0x82637370;0x8265D590;0x8265E598;0x826703E0;0x82676348;0x82678098;0x8267A7F8;0x8267B790;0x8267BB38;0x8267C040;0x82686648;0x82688748;0x82688B90;0x826956E0;0x826A8AF0;0x826ADCA0;0x826C5968;0x826D12B8;0x826D2A70;0x826D5DF8;0x826D8B40;0x826DE658;0x826E3810;0x826E3DF8;0x826E4CB8;0x826E5A78;0x826E7010;0x826E7CB8;0x826E7D08;0x826E9410;0x826E9A58;0x826E9E90;0x826EA258;0x826EA4D8;0x826F0B58;0x826F0E58;0x826F90D8;0x826FF570;0x826FF898;0x826FFA50;0x8270A818;0x8270AB70;0x8270AD30;0x82757950;0x82760808;0x82760D48;0x82761A50;0x82761D88;0x82761F30;0x827622C0;0x82762420;0x82783DD8;0x827C6100;0x827C7D20;0x827D7088;0x827F0808;0x827F83D8;0x82808590;0x828202F8;0x82824AE8;0x82826480;0x8283FAA0;0x82842BB0;0x82846A48;0x8284D5A0;0x82857410;0x8285A398;0x82866810;0x8286B880;0x828751F8;0x82882920;0x828B53C0;0x828BB538;0x828C88E0;0x828C9110;0x829047E0;0x8290F080;0x82924730;0x82941C78;0x829433A8;0x82956900;0x82971710;0x829898E8;0x8299EFD0;0x8299F848;0x829A5618;0x829B8FE0;0x829BA108;0x829BADD0;0x829C0EF0;0x829C1A50;0x829D7BE0;0x829E3088;0x829EE3D0;0x829F17A0;0x829FDCB0;0x82A03C40;0x82A04AA0;0x82A04AF0;0x82A04B40;0x82A04B90;0x82A04FA0;0x82A0A4B0;0x82A0A510;0x82A0A560;0x82A0D7A0;0x82A0E508;0x82A0F378;0x82A0F3C8;0x82A0F418;0x82A15EF0;0x82A15F40;0x82A16070;0x82A16220;0x82A17358;0x82A17608;0x82A18818;0x82A197E0;0x82A198A0;0x82A19D30;0x82A1A588;0x82A20070;0x82A22BB8;0x82A23180;0x82A3F048;0x82A3F558;0x82A41630;0x82A44C08;0x82A48990;0x82A48B40;0x82A4A138;0x82A4A6F8;0x82A4B1C8;0x82A505B8;0x82A50610;0x82A53DA0;0x82A5AD38;0x82A602E8;0x82A609A0;0x82A617A8;0x82A64770;0x82A654C8;0x82A65690;0x82A67018;0x82A677C0;0x82A6CFC8;0x82A70228;0x82A707A0;0x82A70EE8;0x82A71CB8;0x82A74238;0x82A75438;0x82A76E58;0x82A79080;0x82A79450;0x82A79770;0x82A79BA8;0x82A800D0;0x82A816A8;0x82A821A0;0x82A83C88;0x82A8D688;0x82A8E8C0;0x82A8FAD8;0x82AA27C0;0x82AA7BB0;0x82AAEB28;0x82AAF140;0x82AB0C00;0x82AB45C0;0x82B1AE78;0x82B1C0B8;0x82B1D3D8;0x82B1E498;0x82B21040;0x82B29000;0x82B29C40;0x82B2F5D8;0x82B36DA0;0x82B39810;0x82B3B980;0x82B405B0;0x82B45328;0x82B48360;0x82B48DD0;0x82B4AAB8;0x82B4DB88;0x82B4E550;0x82B50258;0x82B540E0;0x82B54D28;0x82B556C0;0x82B56760;0x82B5AA28;0x82B5B710;0x82B5BEF0;0x82B607B8;0x82B70780;0x82B77CB0;0x82B7F5F8;0x82B8B230;0x82B8D280;0x82B8DF50;0x82B961D0;0x82BAFD90;0x82BB2CC8;0x82BB3558;0x82BB3648;0x82BB41B8;0x82BB4A78;0x82BB4E98;0x82BB7878;0x82BBA278;0x82BC2E68;0x82BC3178;0x82BC7488;0x82BC7610;0x82BC9A18;0x82BCA1A0;0x82BCA6B0;0x82BCAF80;0x82BEB118;0x82BEB5E8;0x82BFF418;0x82C08AF0;0x82C09320;0x82C0A498;0x82C0E260;0x82C0FE80;0x82C15220;0x82C15270;0x82C152C0;0x82C158C8;0x82C15D60;0x82C15EB0;0x82C15FA8;0x82C1A708;0x82C1AFB8;0x82C1B0B8;0x82C1C0E0;0x82C1C130;0x82C1CC38;0x82C1CD00;0x82C1CD50;0x82C1CFD0;0x82C1DF38;0x82C22320;0x82C24CB8;0x82C25138;0x82C25AF8;0x82C26250;0x82C27430;0x82C28848;0x82C28938;0x82C29CF0;0x82C29E98;0x82C29F70;0x82C2A678;0x82C2AB58;0x82C2AC50;0x82C2B7B0;0x82C2B888;0x82C2CF50;0x82C2D4A0;0x82C2E5E8;0x82C2E6C0;0x82C2F740;0x82C2F818;0x82C2FF60;0x82C30CC0;0x82C30F18;0x82C30FF0;0x82C332E0;0x82C333B8;0x82C34FE8;0x82C35278;0x82C35350;0x82C35F80;0x82C36808;0x82C36D70;0x82C38428;0x82C38500;0x82C385D8;0x82C38FD0;0x82C390C0;0x82C39C68;0x82C39D40;0x82C3B260;0x82C3BAD8;0x82C3BBC8;0x82C3C990;0x82C3CA68;0x82C3F3E8;0x82C40298;0x82C40850;0x82C41310;0x82C429A0;0x82C438D8;0x82C439B0;0x82C45848;0x82C469A0;0x82C473F8;0x82C48100;0x82C486D0;0x82C49090;0x82C493F0;0x82C49E20;0x82C4A188;0x82C4AA60;0x82C4C238;0x82C50F40;0x82C51060;0x82C55198;0x82C56EB8;0x82C57880;0x82C5AB30;0x82C5ACD8;0x82C5B980;0x82C5C010;0x82C5FEF8;0x82C611D0;0x82C62098;0x82C649D8;0x82C64A28;0x82C6A728;0x82C6C418;0x82C6D938;0x82C6ED10;0x82C6EF70;0x82C72FD8;0x82C733D8;0x82C75690;0x82C75780;0x82C75890;0x82C75AB8;0x82C75B80;0x82C76528;0x82C79368;0x82C83358;0x82C85238;0x82C871C0;0x82C888E8;0x82C8BB50;0x82C8E188;0x82E52200,,0x82171698;0x8217A660;0x8217A6B0;0x8228BBF0;0x822975A8;0x82312EF8;0x82313178;0x82318CA8;0x8231A748;0x8231A9A8;0x8231BE28;0x8231C098;0x82327018;0x82354310;0x82356A30;0x82363410;0x82371380;0x82377E10;0x82378020;0x823783B8;0x82388DC0;0x82389610;0x8238B420;0x823A44D0;0x823B39E8;0x823D9848;0x823E0098;0x823E0410;0x823F22E0;0x82402D80;0x82409CA0;0x8240E710;0x8241BF70;0x82435110;0x82445D68;0x824498E0;0x8244D5A0;0x82450790;0x82453E48;0x82468D70;0x824833F0;0x82493030;0x824A9050;0x824B53A8;0x824BDE90;0x824D5938;0x824F8E18;0x82546F80;0x8254C1F8;0x8255AF18;0x82562378;0x82562B88;0x82562F50;0x8257A088;0x8257C4B0;0x8257C988;0x82580470;0x8258D5A8;0x825969B0;0x825AD518;0x825B3918;0x825B3A18;0x825B4118;0x825DC920;0x8260F2B0;0x826300E0;0x82630670;0x82637370;0x8265D590;0x8265E598;0x826703E0;0x82676348;0x82678098;0x8267A7F8;0x8267B790;0x8267BB38;0x8267C040;0x82686648;0x82688748;0x82688B90;0x826956E0;0x826A8AF0;0x826ADCA0;0x826C5968;0x826D12B8;0x826D2A70;0x826D5DF8;0x826D8B40;0x826DE658;0x826E3810;0x826E3DF8;0x826E4CB8;0x826E5A78;0x826E7010;0x826E7CB8;0x826E7D08;0x826E9410;0x826E9A58;0x826E9E90;0x826EA258;0x826EA4D8;0x826F0B58;0x826F0E58;0x826F90D8;0x826FF570;0x826FF898;0x826FFA50;0x8270A818;0x8270AB70;0x8270AD30;0x82757950;0x82760808;0x82760D48;0x82761A50;0x82761D88;0x82761F30;0x827622C0;0x82762420;0x82783DD8;0x827C6100;0x827C7D20;0x827D7088;0x827F0808;0x827F83D8;0x82808590;0x828202F8;0x82824AE8;0x82826480;0x8283FAA0;0x82842BB0;0x82846A48;0x8284D5A0;0x82857410;0x8285A398;0x82866810;0x8286B880;0x828751F8;0x82882920;0x828B53C0;0x828BB538;0x828C88E0;0x828C9110;0x829047E0;0x8290F080;0x82924730;0x82941C78;0x829433A8;0x82956900;0x82971710;0x829898E8;0x8299EFD0;0x8299F848;0x829A5618;0x829B8FE0;0x829BA108;0x829BADD0;0x829C0EF0;0x829C1A50;0x829D7BE0;0x829E3088;0x829EE3D0;0x829F17A0;0x829FDCB0;0x82A03C40;0x82A04AA0;0x82A04AF0;0x82A04B40;0x82A04B90;0x82A04FA0;0x82A0A4B0;0x82A0A510;0x82A0A560;0x82A0D7A0;0x82A0E508;0x82A0F378;0x82A0F3C8;0x82A0F418;0x82A15EF0;0x82A15F40;0x82A16070;0x82A16220;0x82A17358;0x82A17608;0x82A18818;0x82A197E0;0x82A198A0;0x82A19D30;0x82A1A588;0x82A20070;0x82A22BB8;0x82A23180;0x82A3F048;0x82A3F558;0x82A41630;0x82A44C08;0x82A48990;0x82A48B40;0x82A4A138;0x82A4A6F8;0x82A4B1C8;0x82A505B8;0x82A50610;0x82A53DA0;0x82A5AD38;0x82A602E8;0x82A609A0;0x82A617A8;0x82A64770;0x82A654C8;0x82A65690;0x82A67018;0x82A677C0;0x82A6CFC8;0x82A70228;0x82A707A0;0x82A70EE8;0x82A71CB8;0x82A74238;0x82A75438;0x82A76E58;0x82A79080;0x82A79450;0x82A79770;0x82A79BA8;0x82A800D0;0x82A816A8;0x82A821A0;0x82A83C88;0x82A8D688;0x82A8E8C0;0x82A8FAD8;0x82AA27C0;0x82AA7BB0;0x82AAEB28;0x82AAF140;0x82AB0C00;0x82AB45C0;0x82B1AE78;0x82B1C0B8;0x82B1D3D8;0x82B1E498;0x82B21040;0x82B29000;0x82B29C40;0x82B2F5D8;0x82B36DA0;0x82B39810;0x82B3B980;0x82B405B0;0x82B45328;0x82B48360;0x82B48DD0;0x82B4AAB8;0x82B4DB88;0x82B4E550;0x82B50258;0x82B540E0;0x82B54D28;0x82B556C0;0x82B56760;0x82B5AA28;0x82B5B710;0x82B5BEF0;0x82B607B8;0x82B70780;0x82B77CB0;0x82B7F5F8;0x82B8B230;0x82B8D280;0x82B8DF50;0x82B961D0;0x82BAFD90;0x82BB2CC8;0x82BB3558;0x82BB3648;0x82BB41B8;0x82BB4A78;0x82BB4E98;0x82BB7878;0x82BBA278;0x82BC2E68;0x82BC3178;0x82BC7488;0x82BC7610;0x82BC9A18;0x82BCA1A0;0x82BCA6B0;0x82BCAF80;0x82BEB118;0x82BEB5E8;0x82BFF418;0x82C08AF0;0x82C09320;0x82C0A498;0x82C0E260;0x82C0FE80;0x82C15220;0x82C15270;0x82C152C0;0x82C158C8;0x82C15D60;0x82C15EB0;0x82C15FA8;0x82C1A708;0x82C1AFB8;0x82C1B0B8;0x82C1C0E0;0x82C1C130;0x82C1CC38;0x82C1CD00;0x82C1CD50;0x82C1CFD0;0x82C1DF38;0x82C22320;0x82C24CB8;0x82C25138;0x82C25AF8;0x82C26250;0x82C27430;0x82C28848;0x82C28938;0x82C29CF0;0x82C29E98;0x82C29F70;0x82C2A678;0x82C2AB58;0x82C2AC50;0x82C2B7B0;0x82C2B888;0x82C2CF50;0x82C2D4A0;0x82C2E5E8;0x82C2E6C0;0x82C2F740;0x82C2F818;0x82C2FF60;0x82C30CC0;0x82C30F18;0x82C30FF0;0x82C332E0;0x82C333B8;0x82C34FE8;0x82C35278;0x82C35350;0x82C35F80;0x82C36808;0x82C36D70;0x82C38428;0x82C38500;0x82C385D8;0x82C38FD0;0x82C390C0;0x82C39C68;0x82C39D40;0x82C3B260;0x82C3BAD8;0x82C3BBC8;0x82C3C990;0x82C3CA68;0x82C3F3E8;0x82C40298;0x82C40850;0x82C41310;0x82C429A0;0x82C438D8;0x82C439B0;0x82C45848;0x82C469A0;0x82C473F8;0x82C48100;0x82C486D0;0x82C49090;0x82C493F0;0x82C49E20;0x82C4A188;0x82C4AA60;0x82C4C238;0x82C50F40;0x82C51060;0x82C55198;0x82C56EB8;0x82C57880;0x82C5AB30;0x82C5ACD8;0x82C5B980;0x82C5C010;0x82C5FEF8;0x82C611D0;0x82C62098;0x82C649D8;0x82C64A28;0x82C6A728;0x82C6C418;0x82C6D938;0x82C6ED10;0x82C6EF70;0x82C72FD8;0x82C733D8;0x82C75690;0x82C75780;0x82C75890;0x82C75AB8;0x82C75B80;0x82C76528;0x82C79368;0x82C83358;0x82C85238;0x82C871C0;0x82C888E8;0x82C8BB50;0x82C8E188;0x82E52200,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36601,0x82B4EAD0,ProcessAndFindAndProcess5_82B4EAD0,,0x0000011C,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36605,0x82B4EBF0,ProcessAndVcallAndProcess30_82B4EBF0,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36609,0x82B4EC08,ProcessAndVcallAndProcess31_82B4EC08,,0x00000070,raw-exact,0x82B54268,0x82B54268,0x82B54268,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,35480,0x82B4EC78,ProcessAndVcallAndReturn3_82B4EC78,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,43839,0x82B4EC90,ProcessAndProcessAndProcess1689_82B4EC90,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,44815,0x82B4ECA8,ProcessAndProcessAndProcess1933_82B4ECA8,,0x00000040,raw-exact,0x82B542F0,0x82B542F0,0x82B542F0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,45539,0x82B4ED00,ProcessAndProcessAndProcess2114_82B4ED00,,0x000001DC,unmatched,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,43631,0x82B4EEE0,ProcessAndProcessAndProcess1637_82B4EEE0,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36613,0x82B4EEF8,ProcessAndVcallAndProcess32_82B4EEF8,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,45543,0x82B4F058,ProcessAndProcessAndProcess2115_82B4F058,,0x0000013C,branch-normalized,0x82B546A0,0x82B546A0,0x82B546A0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,36617,0x82B4F198,ProcessAndFindAndProcess6_82B4F198,,0x00000104,branch-normalized,0x82B547E0,0x82B547E0,0x82B547E0,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,35801,0x82B4F2F8,ProcessAndRecurseAndFree_82B4F2F8,,0x00000064,branch-normalized,0x82313A90,0x82313A90,0x82313A90,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,27516,0x82B4F368,DecrementRefCount_82B4F368,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
2bdf8f93a0edcec599023ce9382ca284a7e92c06,fable_2_manifest.toml,28582,0x82B4F370,DecrementRefAtOffset_82B4F370,,,no-pdata-body,,,,REVISION_MISMATCH,HYPOTHESIS,Review rebased body/control/data references; do not propagate name or boundary.
